hoya,2020-02-20 15:18:27,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1519435340,In Pluto With Infini7e,889,1524,36
hoya,2020-02-20 15:15:02,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,3987725722,Bolivia.🇧🇴 ,112,222,60
hoya,2020-02-20 15:11:31,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,1030163780414656512,,298,431,48
hoya,2020-02-20 15:10:52,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1152103667023003648,,612,520,48
hoya,2020-02-20 15:10:25,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,3162509420,,310,133,36
hoya,2020-02-20 15:10:19,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1030163780414656512,,298,431,36
hoya,2020-02-20 15:08:06,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,1121440801362305024,22-9-19  2-7-18  7-11-18,231,499,48
hoya,2020-02-20 15:02:21,"b'RT @HowonUpdates: [PIC] 200220 #HOYA Instagram Story Update 4\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/\xe2\x80\xa6'",Twitter for Android,,1030163780414656512,,298,431,27
hoya,2020-02-20 15:00:53,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 3\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co\xe2\x80\xa6'",Twitter for Android,,1030163780414656512,,298,431,13
hoya,2020-02-20 15:00:51,b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 2\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/98xQHSWXD2',Twitter for Android,,1030163780414656512,,298,431,14
hoya,2020-02-20 15:00:46,b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 1\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/tjbWta17HY',Twitter for Android,,1030163780414656512,,298,431,26
hoya,2020-02-20 15:00:02,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,790069782720634880,Malaysia,346,500,48
hoya,2020-02-20 14:59:56,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,790069782720634880,Malaysia,346,500,36
hoya,2020-02-20 14:55:00,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Update\nhttps://t.co/AIsyu8Ct5h\n\n""#positive""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/iN4uwjT\xe2\x80\xa6'",Twitter for Android,,1030163780414656512,,298,431,35
hoya,2020-02-20 14:54:01,"b'@janeperrone Hi, thanks for getting back to me \xf0\x9f\x98\x8a. I\xe2\x80\x99ll have a look on Araflora later. I\xe2\x80\x99m just listening to your\xe2\x80\xa6 https://t.co/8fnnsv99fp'",Twitter for iPhone,,1059340291025584129,"London, England",7,163,0
hoya,2020-02-20 14:52:53,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1161284421884010498,,4,780,36
hoya,2020-02-20 14:52:51,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,1030163780414656512,,298,431,60
hoya,2020-02-20 14:52:24,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter Web App,,4349300308,Sri Lanka,33,238,60
hoya,2020-02-20 14:51:34,"b'RT @HowonUpdates: [PIC] 200220 #HOYA Instagram Story Update 4\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/\xe2\x80\xa6'",Twitter for Android,,790069782720634880,Malaysia,346,500,27
hoya,2020-02-20 14:51:09,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,1161284421884010498,,4,780,48
hoya,2020-02-20 14:48:50,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,1152103667023003648,,612,520,36
hoya,2020-02-20 14:40:03,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",TweetCaster for Android,,971503021,,152,470,36
hoya,2020-02-20 14:40:01,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',TweetCaster for Android,,971503021,,152,470,48
hoya,2020-02-20 14:39:50,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',TweetCaster for Android,,971503021,,152,470,60
hoya,2020-02-20 14:37:32,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,291594322,Thailand,103,201,36
hoya,2020-02-20 14:37:26,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,291594322,Thailand,103,201,48
hoya,2020-02-20 14:37:11,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,1071681598037344256,,55,43,36
hoya,2020-02-20 14:36:29,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1071681598037344256,,55,43,48
hoya,2020-02-20 14:35:14,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,1071681598037344256,,55,43,60
hoya,2020-02-20 14:35:13,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,291594322,Thailand,103,201,60
hoya,2020-02-20 14:34:46,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,3626698402,Ici,60,89,60
hoya,2020-02-20 14:26:59,b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 1\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/tjbWta17HY',Twitter for iPhone,,1152103667023003648,,612,520,26
hoya,2020-02-20 14:25:56,"b""RT @meilove0328: ki_seop91 insta post at Feeldog's exhibiton with Howon \xf0\x9f\x92\x9c\n\n#\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x95\xbc #howon #hoya https://t.co/K8cemx1c7B""",Twitter Web App,,902774738606542849,,125,578,1
hoya,2020-02-20 14:23:41,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,945628530750058496,♪───HOYA────♪,159,105,36
hoya,2020-02-20 14:23:19,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 3\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co\xe2\x80\xa6'",Twitter for Android,,3706534993,,149,40,13
hoya,2020-02-20 14:22:27,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,3132220732,Infinite,213,597,48
hoya,2020-02-20 14:22:15,b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 1\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/tjbWta17HY',Twitter for Android,,3706534993,,149,40,26
hoya,2020-02-20 14:22:10,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,3706534993,,149,40,36
hoya,2020-02-20 14:20:09,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,3706534993,,149,40,48
hoya,2020-02-20 14:19:27,"b'RT @HowonUpdates: [PIC] 200220 #HOYA Instagram Story Update 4\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/\xe2\x80\xa6'",Twitter for Android,,3706534993,,149,40,27
hoya,2020-02-20 14:18:57,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Update\nhttps://t.co/AIsyu8Ct5h\n\n""#positive""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/iN4uwjT\xe2\x80\xa6'",Twitter for Android,,3706534993,,149,40,35
hoya,2020-02-20 14:16:41,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,3706534993,,149,40,60
hoya,2020-02-20 14:16:41,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,813500742111666176,Neo City,390,286,36
hoya,2020-02-20 14:16:20,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1006748451701325824,,40,56,48
hoya,2020-02-20 14:16:00,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,1006748451701325824,,40,56,60
hoya,2020-02-20 14:15:32,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,807768782257041408,"inspirit, holy, ketchy",48,664,36
hoya,2020-02-20 14:10:10,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,1024519811118718976,,50,279,60
hoya,2020-02-20 14:01:28,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Update\nhttps://t.co/AIsyu8Ct5h\n\n""#positive""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/iN4uwjT\xe2\x80\xa6'",Twitter for Android,,245355069,Around The World,36,402,35
hoya,2020-02-20 14:01:25,"b'RT @HowonUpdates: [PIC] 200220 #HOYA Instagram Story Update 4\nhttps://t.co/83Sc8KfnvC\n\n""@/Feeldog""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/\xe2\x80\xa6'",Twitter for Android,,245355069,Around The World,36,402,27
hoya,2020-02-20 14:01:16,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,245355069,Around The World,36,402,60
hoya,2020-02-20 14:00:48,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,245355069,Around The World,36,402,36
hoya,2020-02-20 13:54:05,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,701425218,,214,224,36
hoya,2020-02-20 13:53:49,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,701425218,,214,224,48
hoya,2020-02-20 13:53:25,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,701425218,,214,224,60
hoya,2020-02-20 13:52:53,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,1162405238978035721,"Ljubljana, Slovenia",139,295,36
hoya,2020-02-20 13:52:05,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Update\nhttps://t.co/AIsyu8Ct5h\n\n""#positive""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/iN4uwjT\xe2\x80\xa6'",Twitter for iPhone,,701425218,,214,224,35
hoya,2020-02-20 13:51:59,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1162405238978035721,"Ljubljana, Slovenia",139,295,48
hoya,2020-02-20 13:49:38,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1744992505,,180,78,48
hoya,2020-02-20 13:45:36,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,1216835742,,125,54,60
hoya,2020-02-20 13:37:24,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for iPhone,,1215676142,,8,385,48
hoya,2020-02-20 13:36:23,"b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Update\nhttps://t.co/AIsyu8Ct5h\n\n""#positive""\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/iN4uwjT\xe2\x80\xa6'",Twitter for iPhone,,1215676142,,8,385,35
hoya,2020-02-20 13:35:46,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,1215676142,,8,385,60
hoya,2020-02-20 13:27:39,b'RT @HowonUpdates: [PICS] 200220 #HOYA Instagram Story Update 1\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/tjbWta17HY',Twitter for Android,,765332284740366336,"La Molina, Peru",334,489,26
hoya,2020-02-20 13:22:50,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,3066090828,INFINITE ,245,239,36
hoya,2020-02-20 13:22:04,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for iPhone,,1152103667023003648,,612,520,60
hoya,2020-02-20 13:19:56,b'RT @HowonUpdates: [VID] 200220 Kiseop Instagram Update - #HOYA \nhttps://t.co/Fpuajd57Yp\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/9PnQoF6dER',Twitter for Android,,2529315607,,448,15,60
hoya,2020-02-20 13:12:00,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1133018151564718080,holy,78,65,36
hoya,2020-02-20 13:11:30,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for iPhone,,2266210903,sungyeol's collar bone,395,601,36
hoya,2020-02-20 13:09:58,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,1306382462,alive,57,791,36
hoya,2020-02-20 13:09:25,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter Web App,,91298347,🌸💗비아를 품은 호야💜🌸,288,82,36
hoya,2020-02-20 13:09:25,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,3478632974,,88,358,48
hoya,2020-02-20 13:08:53,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,3212817052,i curse a lot,380,715,36
hoya,2020-02-20 13:06:18,b'RT @HowonUpdates: [PIC] 200220 #HOYA Related Instagram Update\nhttps://t.co/O3j1hvzrce\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/KusR3ub87b',Twitter for Android,,765332284740366336,"La Molina, Peru",334,489,48
hoya,2020-02-20 13:05:25,"b""RT @HowonUpdates: [INFO] 200220 #HOYA replied to Kim Kilee's comment under his post\nhttps://t.co/P9SuQpoLn9\n\nkimkilee02: Feeldog is 183  Ho\xe2\x80\xa6""",Twitter for Android,,87893257,"난 지금 도, 너에게로 달려가고 있어 ",235,125,36
